index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,status,hasLift,parkingSpace,newDevelopmentFinished,Week,topNewDevelopment
29,89152511,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/11/b9/764733382.jpg,V26222,16,5,365000.0,flat,sale,96.0,True,3,2,Avenida Diagonal,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4025953,2.174838,False,https://www.idealista.com/inmueble/89152511/,1782,False,False,3802.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Avenida Diagonal'}",False,False,False,good,True,,,15,
30,89152589,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/1c/b5/764734776.jpg,V33019,17,3,265000.0,flat,sale,73.0,True,3,2,Calle d'Entença,Barcelona,Barcelona,Eixample,es,Sant Antoni,41.3762309,2.1549222,False,https://www.idealista.com/inmueble/89152589/,1596,False,False,3630.0,{'typology': 'flat'},"{'subtitle': 'Sant Antoni, Barcelona', 'title': ""Piso en Calle d'Entença""}",False,False,False,good,True,,,15,
31,89141039,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/e9/5b/764437716.jpg,X DOM 166,31,7,166000.0,flat,sale,100.0,True,3,1,Rambla de Guipúscoa,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4255438,2.2067549,False,https://www.idealista.com/inmueble/89141039/,5390,True,False,1660.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso en Rambla de Guipúscoa'}",False,False,False,good,True,,,15,
32,89142206,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/2e/2a/764459496.jpg,AN CTRA,20,4,169000.0,flat,sale,80.0,True,4,1,Carretera ESPLUGUES,Barcelona,Hospitalet de Llobregat,Can Serra - Pubilla Cases,es,Can Serra,41.3637174,2.0960381,False,https://www.idealista.com/inmueble/89142206/,6413,True,False,2113.0,{'typology': 'flat'},"{'subtitle': 'Can Serra, Hospitalet de Llobregat', 'title': 'Piso en Carretera ESPLUGUES'}",False,False,False,renew,True,,,15,
33,89142316,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/0d/72/764461284.jpg,AN HOR,22,4,109999.0,flat,sale,65.0,True,3,1,HORTENSIA,Barcelona,Esplugues de Llobregat,,es,,41.3715615,2.0998549,False,https://www.idealista.com/inmueble/89142316/,5793,True,False,1692.0,{'typology': 'flat'},"{'subtitle': 'Esplugues de Llobregat', 'title': 'Piso en HORTENSIA'}",False,False,False,good,False,,,15,
34,89146830,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/db/64/764586130.jpg,CBSA1,18,bj,125000.0,flat,sale,60.0,True,3,1,Santiago apostol,Barcelona,Hospitalet de Llobregat,La Torrasa,es,La Torrasa,41.3695979,2.1213518,False,https://www.idealista.com/inmueble/89146830/,4233,False,False,2083.0,{'typology': 'flat'},"{'subtitle': 'La Torrasa, Hospitalet de Llobregat', 'title': 'Piso en Santiago apostol'}",False,False,False,renew,False,,,15,
35,89140331,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/28/65/764491867.jpg,VTA-SSAL,23,9,234000.0,flat,sale,97.0,True,3,1,Avenida Sant Salvador,Barcelona,Badalona,Llefià - Sant Roc - Artigues,es,Llefià,41.4350442,2.2197996,False,https://www.idealista.com/inmueble/89140331/,6899,True,False,2412.0,{'typology': 'flat'},"{'subtitle': 'Llefià, Badalona', 'title': 'Piso en Avenida Sant Salvador'}",False,False,False,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,15,
36,89143939,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/f3/af/764499900.jpg,J-SOL175,18,1,175000.0,flat,sale,65.0,True,3,1,barrio Sant Martí de Provençals,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4144512,2.1955155,False,https://www.idealista.com/inmueble/89143939/,3842,False,False,2692.0,{'typology': 'flat'},"{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,15,
37,89147405,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/09/68/764603794.jpg,,12,6,170000.0,flat,sale,91.0,True,3,1,barrio La Verneda i la Pau,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4205523,2.2072545,False,https://www.idealista.com/inmueble/89147405/,5003,True,False,1868.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
38,89136056,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/6c/ce/764287454.jpg,V0022,20,1,187000.0,flat,sale,37.0,True,1,1,Sant Marti,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3771071,2.1688413,False,https://www.idealista.com/inmueble/89136056/,1250,False,False,5054.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Sant Marti'}",False,False,False,good,True,,,15,
39,89146693,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/f8/5e/764583696.jpg,D-Sag229,7,en,229900.0,flat,sale,90.0,True,4,1,barrio El Camp de l'Arpa del Clot,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4140599,2.187783,False,https://www.idealista.com/inmueble/89146693/,3424,False,False,2554.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso'}",False,False,False,good,True,,,15,
40,89141829,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/3e/ff/609899669.jpg,V3DB,16,1,340000.0,flat,sale,101.0,True,3,2,"Calle llull, 412",Barcelona,Barcelona,Sant Martí,es,El Besòs,41.41343,2.2189375,True,https://www.idealista.com/obra-nueva/89141829/,5258,False,True,3366.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en Calle llull, 412'}",True,False,False,newdevelopment,True,,False,15,
41,89141830,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/24/39/609899663.jpg,V3DB,16,2,350000.0,flat,sale,101.0,True,3,2,"Calle llull, 412",Barcelona,Barcelona,Sant Martí,es,El Besòs,41.41343,2.2189375,True,https://www.idealista.com/obra-nueva/89141830/,5258,False,True,3465.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en Calle llull, 412'}",True,False,False,newdevelopment,True,,False,15,
42,89127836,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/af/36/764001245.jpg,Balcón 30m² CiutatVella Peatonal^^,27,1,120000.0,flat,sale,30.0,True,2,1,"Riera Baixa, 22",Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3804386,2.167903,True,https://www.idealista.com/inmueble/89127836/,871,True,False,4000.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Riera Baixa, 22'}",True,False,False,renew,True,,,15,
43,89140932,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/7e/19/764437218.jpg,X STPAU 225,14,ss,225000.0,flat,sale,103.0,False,3,3,Calle de Rosalía de Castro,Barcelona,Barcelona,Horta Guinardó,es,El Baix Guinardó,41.4108003,2.1729156,False,https://www.idealista.com/inmueble/89140932/,2594,True,False,2184.0,{'typology': 'flat'},"{'subtitle': 'El Baix Guinardó, Barcelona', 'title': 'Piso en Calle de Rosalía de Castro'}",False,False,False,good,True,,,15,
44,89140949,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/f2/fd/764436575.jpg,X SOL 259,10,5,259000.0,flat,sale,70.0,True,3,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4138915,2.2006884,False,https://www.idealista.com/inmueble/89140949/,4091,True,False,3700.0,{'typology': 'flat'},"{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': 'Piso en Gran Via de les Corts Catalanes'}",False,False,False,good,True,,,15,
45,89140973,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/ee/32/764432644.jpg,X PDT 224,16,13,224000.0,flat,sale,82.0,True,3,1,Calle de Cantàbria,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4210577,2.197698,False,https://www.idealista.com/inmueble/89140973/,4533,True,False,2732.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso en Calle de Cantàbria'}",False,False,False,good,True,,,15,
46,89151007,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/2a/2b/764686139.jpg,VTA-NS-MER,6,en,229900.0,flat,sale,90.0,True,4,1,barrio Navas,Barcelona,Barcelona,Sant Andreu,es,Navas,41.4194271,2.1875705,False,https://www.idealista.com/inmueble/89151007/,3931,True,False,2554.0,{'typology': 'flat'},"{'subtitle': 'Navas, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
47,89151119,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/33/2a/764687881.jpg,VTA-ER-CAN,9,3,115000.0,flat,sale,64.0,True,3,1,Calle de la Cantera,Barcelona,Barcelona,Nou Barris,es,Les Roquetes - Canyelles,41.4488293,2.1779269,False,https://www.idealista.com/inmueble/89151119/,6828,True,False,1797.0,{'typology': 'flat'},"{'subtitle': 'Les Roquetes - Canyelles, Barcelona', 'title': 'Piso en Calle de la Cantera'}",False,False,False,good,False,,,15,
48,89142115,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/6a/f9/764457750.jpg,AN MI,5,4,118999.0,flat,sale,43.0,True,1,1,AV SEVERO OCHOA,Barcelona,Hospitalet de Llobregat,Can Serra - Pubilla Cases,es,Pubilla Cases,41.3712087,2.100838,False,https://www.idealista.com/inmueble/89142115/,5728,True,False,2767.0,{'typology': 'flat'},"{'subtitle': 'Pubilla Cases, Hospitalet de Llobregat', 'title': 'Piso en AV SEVERO OCHOA'}",False,False,False,good,True,,,15,
49,89145225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/7d/16/764527499.jpg,CHV504(2),49,3,350000.0,flat,sale,94.0,True,3,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4085524,2.1755592,False,https://www.idealista.com/inmueble/89145225/,2418,False,False,3723.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Còrsega'}",True,False,False,,True,,,15,
0,89145225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/7d/16/764527499.jpg,CHV504(2),49,3,350000.0,flat,sale,94.0,True,3,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4085524,2.1755592,False,https://www.idealista.com/inmueble/89145225/,2418,False,False,3723.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Còrsega'}",True,False,False,,True,,,15,
1,89143548,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/3c/51/764492428.jpg,504,32,2,350000.0,flat,sale,114.0,True,3,2,Calle de Petritxol,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3812504,2.1738168,False,https://www.idealista.com/inmueble/89143548/,1019,True,False,3070.0,{'typology': 'flat'},"{'subtitle': 'El Gòtic, Barcelona', 'title': 'Piso en Calle de Petritxol'}",True,False,False,renew,False,,,15,
2,89138806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/10/94/764368642.jpg,111937,31,1,209000.0,flat,sale,53.0,True,3,1,barrio Horta,Barcelona,Barcelona,Horta Guinardó,es,Horta,41.4343766,2.1635252,False,https://www.idealista.com/inmueble/89138806/,5148,False,False,3943.0,{'typology': 'flat'},"{'subtitle': 'Horta, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
3,89125304,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/5f/b1/763943233.jpg,W-02HJBX,23,5,330000.0,penthouse,sale,55.0,False,2,1,barrio El Putxet i el Farró,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,El Putxet i el Farró,41.4029742,2.15085,False,https://www.idealista.com/inmueble/89125304/,2066,False,False,6000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Putxet i el Farró, Barcelona', 'title': 'Ático'}",False,False,False,good,True,,,15,
4,89130010,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/7f/48/764129485.jpg,CREU CUBERTA 239K,29,1,239000.0,flat,sale,75.0,True,3,2,Creu Cuberta,Barcelona,Barcelona,Sants-Montjuïc,es,Hostafrancs,41.3759716,2.144468,False,https://www.idealista.com/inmueble/89130010/,2226,True,False,3187.0,{'typology': 'flat'},"{'subtitle': 'Hostafrancs, Barcelona', 'title': 'Piso en Creu Cuberta'}",True,False,False,good,False,,,15,
5,89130389,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/7e/78/764140122.jpg,STMAR/FEL,23,1,129500.0,flat,sale,76.0,True,3,1,barrio La Verneda i la Pau,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4244721,2.2084316,False,https://www.idealista.com/inmueble/89130389/,5390,True,False,1704.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,15,
6,89127621,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/46/58/763998116.jpg,V0097,27,1,365000.0,flat,sale,85.0,True,3,1,"Calle de Amargós, 3",Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3860363,2.1742011,True,https://www.idealista.com/inmueble/89127621/,745,False,False,4294.0,{'typology': 'flat'},"{'subtitle': 'El Gòtic, Barcelona', 'title': 'Piso en Calle de Amargós, 3'}",False,False,False,good,False,,,15,
7,89133588,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/1d/5a/764567513.jpg,R1_110589,23,1,165000.0,flat,sale,60.0,False,1,1,barrio Provençals del Poblenou,Barcelona,Barcelona,Sant Martí,es,Provençals del Poblenou,41.4128835,2.2052954,False,https://www.idealista.com/inmueble/89133588/,4301,True,False,2750.0,{'typology': 'flat'},"{'subtitle': 'Provençals del Poblenou, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,15,
8,89139430,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/f3/d4/764737108.jpg,VB.311 PIV2.4,11,2,301049.0,flat,sale,48.0,True,1,1,barrio El Parc i la Llacuna del Poblenou,Barcelona,Barcelona,Sant Martí,es,El Parc i la Llacuna del Poblenou,41.3974991,2.1951772,False,https://www.idealista.com/inmueble/89139430/,2671,True,False,6272.0,{'typology': 'flat'},"{'subtitle': 'El Parc i la Llacuna del Poblenou, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,15,
9,89136981,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/6d/51/764322663.jpg,ISTMCANOLIVA,30,7,166000.0,flat,sale,100.0,True,3,1,Calle de Ca N'Oliva,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4220617,2.2032236,False,https://www.idealista.com/inmueble/89136981/,4904,True,False,1660.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': ""Piso en Calle de Ca N'Oliva""}",False,False,False,good,True,,,15,
10,89137107,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/72/94/764327133.jpg,IFELIXSTM,25,1,129500.0,flat,sale,76.0,True,3,1,Calle de Fèlix Martí Alpera,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4239164,2.2103812,False,https://www.idealista.com/inmueble/89137107/,5453,True,False,1704.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso en Calle de Fèlix Martí Alpera'}",False,False,False,good,True,,,15,
11,89137004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/2e/0b/764322928.jpg,GR-SANTPAU220,17,5,220000.0,flat,sale,54.0,False,2,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4080027,2.1777632,False,https://www.idealista.com/inmueble/89137004/,2430,True,False,4074.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Còrsega'}",True,False,False,good,True,,,15,
12,89128955,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/1e/27/764084573.jpg,X XAV 253,28,1,253000.0,flat,sale,126.0,True,5,1,Calle del Concili de Trento,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4185478,2.1998841,False,https://www.idealista.com/inmueble/89128955/,4425,True,False,2008.0,{'typology': 'flat'},"{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': 'Piso en Calle del Concili de Trento'}",False,False,False,renew,True,,,15,
13,89125053,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/cd/0c/763936868.jpg,X HOSPC 310,27,1,310000.0,flat,sale,117.0,True,3,2,Avenida Pau Casals,Barcelona,Hospitalet de Llobregat,Centre,es,Carretera del Mig,41.3572357,2.1046118,False,https://www.idealista.com/inmueble/89125053/,6144,False,False,2650.0,{'typology': 'flat'},"{'subtitle': 'Carretera del Mig, Hospitalet de Llobregat', 'title': 'Piso en Avenida Pau Casals'}",False,False,False,good,True,,,15,
14,89128889,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/b0/53/764063246.jpg,X SAG 380,29,4,380000.0,flat,sale,100.0,True,3,2,Calle de Lepant,Barcelona,Barcelona,Horta Guinardó,es,El Baix Guinardó,41.4099299,2.1664515,False,https://www.idealista.com/inmueble/89128889/,2428,True,False,3800.0,{'typology': 'flat'},"{'subtitle': 'El Baix Guinardó, Barcelona', 'title': 'Piso en Calle de Lepant'}",False,False,False,good,True,,,15,
15,89128918,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/10/eb/764072746.jpg,X SAG 328,31,3,328000.0,flat,sale,87.0,True,2,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4051738,2.171812,False,https://www.idealista.com/inmueble/89128918/,1965,True,False,3770.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Còrsega'}",False,False,False,good,True,,,15,
16,89136621,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/0e/ba/764309343.jpg,X SAG 375,27,6,375000.0,flat,sale,81.0,False,3,2,Calle de Sicília,Barcelona,Barcelona,Gràcia,es,El Camp d'En Grassot i Gràcia Nova,41.4068744,2.1678109,False,https://www.idealista.com/inmueble/89136621/,2094,True,False,4630.0,{'typology': 'flat'},"{'subtitle': ""El Camp d'En Grassot i Gràcia Nova, Barcelona"", 'title': 'Piso en Calle de Sicília'}",False,False,False,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 22000.0}",,15,
17,89128960,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/90/78/764090626.jpg,X XAV 205,34,9,205000.0,flat,sale,72.0,True,3,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sant Martí,es,Provençals del Poblenou,41.4176738,2.2056022,False,https://www.idealista.com/inmueble/89128960/,4678,True,False,2847.0,{'typology': 'flat'},"{'subtitle': 'Provençals del Poblenou, Barcelona', 'title': 'Piso en Gran Via de les Corts Catalanes'}",False,False,False,good,True,,,15,
18,89125519,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/88/48/763948213.jpg,DIV/RIP,18,4,224999.0,flat,sale,68.0,True,2,1,barrio El Camp de l'Arpa del Clot,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4139234,2.1834941,False,https://www.idealista.com/inmueble/89125519/,3232,True,False,3309.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso'}",True,False,False,good,False,,,15,
19,89141809,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/2b/83/764452148.jpg,60447050,12,bj,115000.0,flat,sale,53.0,True,3,1,"Calle de Joaquim Valls, 10 -22",Barcelona,Barcelona,Nou Barris,es,La Prosperitat,41.4425279,2.1828454,True,https://www.idealista.com/inmueble/89141809/,6218,False,False,2170.0,{'typology': 'flat'},"{'subtitle': 'La Prosperitat, Barcelona', 'title': 'Piso en Calle de Joaquim Valls, 10 -22'}",True,False,False,good,True,,,15,
20,89127340,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/ba/ec/763991233.jpg,VTA-RAV,20,3,249000.0,flat,sale,67.0,True,2,1,Calle Nou de Sadurní,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3780911,2.1719146,False,https://www.idealista.com/inmueble/89127340/,1227,True,False,3716.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en Calle Nou de Sadurní'}",False,False,False,good,True,,,15,
21,89125990,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/3a/9a/763959067.jpg,VTA-SF-COR328,30,3,328000.0,flat,sale,87.0,True,2,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.405258,2.1738233,False,https://www.idealista.com/inmueble/89125990/,2024,True,False,3770.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Còrsega'}",False,False,False,good,True,,,15,
22,89126502,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/25/30/763971406.jpg,VTA-SF-COR367,34,1,367000.0,flat,sale,81.0,True,3,1,Corsega,Barcelona,Barcelona,Gràcia,es,El Camp d'En Grassot i Gràcia Nova,41.4051738,2.169145,False,https://www.idealista.com/inmueble/89126502/,1920,True,False,4531.0,{'typology': 'flat'},"{'subtitle': ""El Camp d'En Grassot i Gràcia Nova, Barcelona"", 'title': 'Piso en Corsega'}",False,False,False,good,True,,,15,
23,89142078,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/12/3f/764457106.jpg,60157216,6,en,240000.0,flat,sale,100.0,True,2,1,"Calle de Mallorca, 572 -596",Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4102492,2.1844589,True,https://www.idealista.com/inmueble/89142078/,2917,False,False,2400.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Calle de Mallorca, 572 -596'}",True,False,False,good,False,,,15,
24,89136157,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/54/8c/764290178.jpg,VT pro,24,1,395000.0,flat,sale,106.0,True,4,2,Calle de Provença,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.3843851,2.1506886,False,https://www.idealista.com/inmueble/89136157/,1318,False,False,3726.0,{'typology': 'flat'},"{'subtitle': ""La Nova Esquerra de l'Eixample, Barcelona"", 'title': 'Piso en Calle de Provença'}",False,False,False,good,True,,,15,
25,89141887,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/ba/f8/764455423.jpg,60157215,5,2,218000.0,flat,sale,86.0,True,3,1,"Calle de Rogent, 6 -28",Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4088235,2.1858877,True,https://www.idealista.com/inmueble/89141887/,2853,False,False,2535.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Calle de Rogent, 6 -28'}",True,False,False,good,True,,,15,
26,89127525,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/4e/49/763996373.jpg,J-PDT225,11,bj,225000.0,flat,sale,90.0,True,3,1,barrio Navas,Barcelona,Barcelona,Sant Andreu,es,Navas,41.4135045,2.191196,False,https://www.idealista.com/inmueble/89127525/,3535,False,False,2500.0,{'typology': 'flat'},"{'subtitle': 'Navas, Barcelona', 'title': 'Piso'}",True,False,False,good,True,,,15,
27,89126097,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/ca/d6/763959226.jpg,STMAR/RAM,24,7,166000.0,flat,sale,100.0,True,3,1,barrio La Verneda i la Pau,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4208527,2.2006565,False,https://www.idealista.com/inmueble/89126097/,4664,True,False,1660.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
28,89137237,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/5e/2a/764329502.jpg,SP-5,14,bj,225000.0,flat,sale,90.0,False,3,3,Calle de Rosalía de Castro,Barcelona,Barcelona,Horta Guinardó,es,El Baix Guinardó,41.4123003,2.1727156,False,https://www.idealista.com/inmueble/89137237/,2753,True,False,2500.0,{'typology': 'flat'},"{'subtitle': 'El Baix Guinardó, Barcelona', 'title': 'Piso en Calle de Rosalía de Castro'}",False,False,False,good,True,,,15,
29,89133589,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/a9/dc/764215838.jpg,R1_110587,26,2,169000.0,flat,sale,52.0,True,1,1,barrio El Raval,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3816134,2.1647802,False,https://www.idealista.com/inmueble/89133589/,725,False,False,3250.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
30,89128932,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/8b/1d/764080921.jpg,R1_110503,22,1,264000.0,flat,sale,80.0,True,3,1,barrio El Poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4021188,2.2073733,False,https://www.idealista.com/inmueble/89128932/,3809,True,False,3300.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso'}",False,False,False,renew,True,,,15,
31,89136678,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/fd/9f/764310555.jpg,X SEB 140,27,2,140000.0,flat,sale,76.0,True,3,1,barrio La Verneda i la Pau,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4216706,2.2112062,False,https://www.idealista.com/inmueble/89136678/,5323,True,False,1842.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
32,89130231,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/e5/65/764135192.jpg,D-Sag375,26,5,375000.0,flat,sale,81.0,True,3,2,barrio La Sagrada Família,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4046187,2.173215,False,https://www.idealista.com/inmueble/89130231/,1940,False,False,4630.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso'}",False,False,False,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 22000.0}",,15,
