index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,status,hasLift,parkingSpace,newDevelopmentFinished,Week,topNewDevelopment
0,89141831,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/c5/97/609899665.jpg,V3DD,16,3,370000.0,flat,sale,108.0,True,3,2,"Calle llull, 412",Barcelona,Barcelona,Sant Martí,es,El Besòs,41.41343,2.2189375,True,https://www.idealista.com/obra-nueva/89141831/,5258,False,True,3426.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en Calle llull, 412'}",True,False,False,newdevelopment,True,,False,15,
1,89141835,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/02/b3/609899666.jpg,V3DD,16,1,350000.0,flat,sale,108.0,True,3,2,"Calle llull, 412",Barcelona,Barcelona,Sant Martí,es,El Besòs,41.41343,2.2189375,True,https://www.idealista.com/obra-nueva/89141835/,5258,False,True,3241.0,{'typology': 'flat'},"{'subtitle': 'El Besòs, Barcelona', 'title': 'Piso en Calle llull, 412'}",True,False,False,newdevelopment,True,,False,15,
2,89146902,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/54/16/764588105.jpg,,14,1,195000.0,flat,sale,210.0,True,3,1,SANTA EULALIA s/n,Barcelona,Hospitalet de Llobregat,Santa Eulàlia,es,Santa Eulàlia,41.3659296,2.1208592,True,https://www.idealista.com/inmueble/89146902/,4480,False,False,929.0,{'typology': 'flat'},"{'subtitle': 'Santa Eulàlia, Hospitalet de Llobregat', 'title': 'Piso en SANTA EULALIA s/n'}",False,False,False,good,True,,,15,
3,89142592,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/2e/1f/764467253.jpg,ALEVIRR,16,en,199000.0,flat,sale,80.0,True,3,1,"Calle de Alella, 8",Barcelona,Barcelona,Nou Barris,es,Porta,41.4315148,2.1802391,True,https://www.idealista.com/inmueble/89142592/,4977,True,False,2488.0,{'typology': 'flat'},"{'subtitle': 'Porta, Barcelona', 'title': 'Piso en Calle de Alella, 8'}",False,False,False,renew,True,,,15,
4,89134106,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/cf/1c/764227407.jpg,Ref.308.03-08,30,bj,190000.0,duplex,sale,74.0,True,2,1,"Calle de Sant Nicolau, 11",Barcelona,Barcelona,Sants-Montjuïc,es,Hostafrancs,41.377497,2.1447494,True,https://www.idealista.com/inmueble/89134106/,2108,True,False,2568.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Hostafrancs, Barcelona', 'title': 'Dúplex en Calle de Sant Nicolau, 11'}",True,False,False,good,True,,,15,
5,89142099,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/90/2a/764458068.jpg,MB-CORNELLA,23,,187000.0,chalet,sale,60.0,False,2,1,"almeria, 20",Barcelona,Hospitalet de Llobregat,La Florida - Les Planes,es,Les Planes,41.369135,2.1158696,True,https://www.idealista.com/inmueble/89142099/,4661,True,False,3117.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Les Planes, Hospitalet de Llobregat', 'title': 'Casa independiente en almeria, 20'}",True,False,False,good,,,,15,
6,89142859,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/bd/68/764474638.jpg,CR1052,20,5,369000.0,penthouse,sale,62.0,True,1,1,Carretera de Collblanc,Barcelona,Hospitalet de Llobregat,Collblanc,es,Collblanc,41.3747152,2.1195269,False,https://www.idealista.com/inmueble/89142859/,4129,False,False,5952.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Collblanc, Hospitalet de Llobregat', 'title': 'Ático en Carretera de Collblanc'}",False,False,True,good,True,,,15,
7,89128959,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/15/ce/720647775.jpg,HB278,8,en,79500.0,flat,sale,25.0,False,1,1,CONCORDIA,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3730396,2.1615313,False,https://www.idealista.com/inmueble/89128959/,1710,False,False,3180.0,{'typology': 'flat'},"{'subtitle': 'El Poble Sec - Parc de Montjuïc, Barcelona', 'title': 'Piso en CONCORDIA'}",True,False,False,good,True,,,15,
8,89142050,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/47/54/764457504.jpg,AN ARM,17,1,229900.0,flat,sale,90.0,True,4,1,Avenida Meridiana,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4120186,2.1864060000000003,False,https://www.idealista.com/inmueble/89142050/,3171,True,False,2554.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Avenida Meridiana'}",False,False,False,good,True,,,15,
9,89142061,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/ed/fe/764456668.jpg,RE 139.950,12,2,139950.0,flat,sale,53.0,True,3,1,La Guineueta,Barcelona,Barcelona,Nou Barris,es,La Guineueta,41.4412621,2.1641081,False,https://www.idealista.com/inmueble/89142061/,5912,True,False,2641.0,{'typology': 'flat'},"{'subtitle': 'La Guineueta, Barcelona', 'title': 'Piso en La Guineueta'}",False,False,False,good,False,,,15,
10,89141967,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/45/94/764455110.jpg,AN AV,16,4,140999.0,flat,sale,60.0,True,3,1,AVE MARIA,Barcelona,Esplugues de Llobregat,,es,,41.3676695,2.0962999,False,https://www.idealista.com/inmueble/89141967/,6219,True,False,2350.0,{'typology': 'flat'},"{'subtitle': 'Esplugues de Llobregat', 'title': 'Piso en AVE MARIA'}",False,False,False,good,True,,,15,
11,89142013,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/80/0c/764456016.jpg,RE 115,9,3,115000.0,flat,sale,60.0,True,3,1,Les Roquetes,Barcelona,Barcelona,Nou Barris,es,Les Roquetes - Canyelles,41.4480761,2.1693952000000003,False,https://www.idealista.com/inmueble/89142013/,6675,True,False,1917.0,{'typology': 'flat'},"{'subtitle': 'Les Roquetes - Canyelles, Barcelona', 'title': 'Piso en Les Roquetes'}",False,False,False,good,False,,,15,
12,89093627,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/76/1d/763100712.jpg,"141 Ethic Investors,",31,bj,250000.0,flat,sale,90.0,False,3,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sant Martí,es,Provençals del Poblenou,41.4172877,2.207368,False,https://www.idealista.com/inmueble/89093627/,4754,False,False,2778.0,{'typology': 'flat'},"{'subtitle': 'Provençals del Poblenou, Barcelona', 'title': 'Piso en Gran Via de les Corts Catalanes'}",True,False,False,,False,,,15,
13,89141945,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/22/90/764454819.jpg,RE 199,17,en,199000.0,flat,sale,80.0,False,3,1,Calle de Alella,Barcelona,Barcelona,Nou Barris,es,Porta,41.4322838,2.1748933,False,https://www.idealista.com/inmueble/89141945/,4972,True,False,2488.0,{'typology': 'flat'},"{'subtitle': 'Porta, Barcelona', 'title': 'Piso en Calle de Alella'}",False,False,False,renew,True,,,15,
14,89141986,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/d9/d1/764455432.jpg,RE 112,11,1,112000.0,flat,sale,57.0,True,2,1,Les Roquetes,Barcelona,Barcelona,Nou Barris,es,Les Roquetes - Canyelles,41.4456761,2.1712952000000003,False,https://www.idealista.com/inmueble/89141986/,6418,False,False,1965.0,{'typology': 'flat'},"{'subtitle': 'Les Roquetes - Canyelles, Barcelona', 'title': 'Piso en Les Roquetes'}",False,False,False,good,False,,,15,
15,89146225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/b5/e6/764572981.jpg,RE 130,9,2,130000.0,flat,sale,31.0,True,1,1,SANT ANTONI,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3835292,2.1639732000000005,False,https://www.idealista.com/inmueble/89146225/,528,True,False,4194.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en SANT ANTONI'}",False,False,False,good,False,,,15,
16,89136750,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/66/e1/764312099.jpg,RAMBLAMAR,15,bj,130000.0,flat,sale,46.0,True,1,1,Canti,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4039645,2.2002353,False,https://www.idealista.com/inmueble/89136750/,3377,False,False,2826.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso en Canti'}",False,False,False,good,False,,,15,
17,89136769,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/d3/7a/764312548.jpg,RAMBLA240,17,bj,240000.0,flat,sale,68.0,True,3,1,Rambla del Poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.3955104,2.2063372,False,https://www.idealista.com/inmueble/89136769/,3488,False,False,3529.0,{'typology': 'flat'},"{'subtitle': 'El Poblenou, Barcelona', 'title': 'Piso en Rambla del Poblenou'}",False,False,False,good,True,,,15,
18,89142394,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/93/bf/764463705.jpg,AN SEB,19,1,129500.0,flat,sale,76.0,True,3,1,Calle de Fèlix Martí Alpera,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4250842,2.210413,False,https://www.idealista.com/inmueble/89142394/,5551,True,False,1704.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso en Calle de Fèlix Martí Alpera'}",False,False,False,good,True,,,15,
19,89142368,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/6e/ae/764462429.jpg,00118R13,30,4,278000.0,flat,sale,81.0,False,2,1,barrio Sant Andreu,Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.43160020000001,2.19387,False,https://www.idealista.com/inmueble/89142368/,5377,False,False,3432.0,{'typology': 'flat'},"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
20,89142357,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/d0/cb/764462200.jpg,00112DR36,34,1,258394.0,flat,sale,75.0,True,2,1,barrio La Sagrada Família,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.40419489999999,2.1833381000000003,False,https://www.idealista.com/inmueble/89142357/,2316,False,False,3445.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
21,89142367,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/a9/e0/764462394.jpg,00118DR13,30,4,278000.0,flat,sale,81.0,False,2,1,barrio Sant Andreu,Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.4313002,2.19627,False,https://www.idealista.com/inmueble/89142367/,5437,False,False,3432.0,{'typology': 'flat'},"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
22,89142359,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/19/d5/764462243.jpg,00112R36,34,1,258394.0,flat,sale,75.0,True,2,1,barrio El Fort Pienc,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.4034149,2.1849915,False,https://www.idealista.com/inmueble/89142359/,2342,False,False,3445.0,{'typology': 'flat'},"{'subtitle': 'El Fort Pienc, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
23,89144589,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/86/53/764514054.jpg,SMGUIP,31,7,166000.0,flat,sale,100.0,True,3,1,barrio La Verneda i la Pau,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4233589,2.2065392000000004,False,https://www.idealista.com/inmueble/89144589/,5193,True,False,1660.0,{'typology': 'flat'},"{'subtitle': 'La Verneda i la Pau, Barcelona', 'title': 'Piso'}",False,False,False,good,True,,,15,
24,89128946,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/b6/34/764084912.jpg,HB790,9,2,60000.0,flat,sale,50.0,True,2,1,ENRIC GRANADOS,Barcelona,Badalona,Gorg  - Progrés,es,Remei,41.4315531,2.2238906000000003,False,https://www.idealista.com/inmueble/89128946/,6847,False,False,1200.0,{'typology': 'flat'},"{'subtitle': 'Remei, Badalona', 'title': 'Piso en ENRIC GRANADOS'}",False,False,False,good,False,,,15,
25,89138638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/5c/85/764365210.jpg,BCN697_1_2,48,1,332000.0,flat,sale,51.0,False,1,1,"Calle de Josep Torres, 14",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4007314,2.161564,True,https://www.idealista.com/inmueble/89138638/,1446,False,False,6510.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso en Calle de Josep Torres, 14'}",True,False,False,,True,,,15,
26,89138642,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/84/4b/764365381.jpg,BCN697_1_3,48,1,323000.0,flat,sale,64.0,False,1,1,"Calle de Josep Torres, 14",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4007314,2.161564,True,https://www.idealista.com/inmueble/89138642/,1446,False,False,5047.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso en Calle de Josep Torres, 14'}",True,False,False,,True,,,15,
27,89134197,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/0e/5b/764232748.jpg,Ref.306-11,33,3,399000.0,flat,sale,79.0,True,2,2,Calle del Sant Crist,Barcelona,Barcelona,Sants-Montjuïc,es,Sants,41.37636320000001,2.1395836,False,https://www.idealista.com/inmueble/89134197/,2539,False,False,5051.0,{'typology': 'flat'},"{'subtitle': 'Sants, Barcelona', 'title': 'Piso en Calle del Sant Crist'}",True,False,False,good,True,,,15,
28,89129852,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/b9/5f/764124785.jpg,DM-PARESECHHI-MARAGALL-75,24,bj,75000.0,flat,sale,44.0,True,1,1,Calle del Pare Secchi s/n,Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.432974,2.1865055,True,https://www.idealista.com/inmueble/89129852/,5282,False,False,1705.0,{'typology': 'flat'},"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en Calle del Pare Secchi s/n'}",True,False,False,good,False,,,15,
29,89141815,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/54/c0/764738655.jpg,00170,24,3,260000.0,flat,sale,71.0,True,3,2,Almogavers,Barcelona,Barcelona,Sant Martí,es,El Parc i la Llacuna del Poblenou,41.393855,2.1866885,False,https://www.idealista.com/inmueble/89141815/,1864,False,False,3662.0,{'typology': 'flat'},"{'subtitle': 'El Parc i la Llacuna del Poblenou, Barcelona', 'title': 'Piso en Almogavers'}",True,False,False,renew,True,,,15,
30,89127495,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/fc/58/763995998.jpg,MB-HOSTA,29,1,239000.0,flat,sale,75.0,True,3,1,Calle de la Creu Coberta,Barcelona,Barcelona,Sants-Montjuïc,es,Hostafrancs,41.3742187,2.1435057,False,https://www.idealista.com/inmueble/89127495/,2410,True,False,3187.0,{'typology': 'flat'},"{'subtitle': 'Hostafrancs, Barcelona', 'title': 'Piso en Calle de la Creu Coberta'}",True,False,False,good,False,,,15,
31,89146253,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/a6/3d/764573659.jpg,SFELE,19,3,328000.0,flat,sale,88.0,True,2,1,corsega y padilla,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4059557,2.1760831,False,https://www.idealista.com/inmueble/89146253/,2166,True,False,3727.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en corsega y padilla'}",False,False,False,good,True,,,15,
32,89146982,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/a5/07/764589105.jpg,,17,3,234000.0,flat,sale,100.0,True,4,1,SANTA EULALIA,Barcelona,Hospitalet de Llobregat,Santa Eulàlia,es,Santa Eulàlia,41.3675842,2.1313358,False,https://www.idealista.com/inmueble/89146982/,3663,False,False,2340.0,{'typology': 'flat'},"{'subtitle': 'Santa Eulàlia, Hospitalet de Llobregat', 'title': 'Piso en SANTA EULALIA'}",False,False,False,good,True,,,15,
33,89146057,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/aa/c2/764569595.jpg,av vin,14,5,79000.0,penthouse,sale,51.0,True,2,1,VINYETA,Barcelona,Hospitalet de Llobregat,Collblanc,es,Collblanc,41.3703309,2.1155478,False,https://www.idealista.com/inmueble/89146057/,4627,True,False,1549.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Collblanc, Hospitalet de Llobregat', 'title': 'Ático en VINYETA'}",False,False,False,good,False,,,15,
34,89140296,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/39/00/764404220.jpg,PVN11,25,5,169000.0,penthouse,sale,30.0,True,1,1,Calle de Còrsega,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.393377,2.1526224,False,https://www.idealista.com/inmueble/89140296/,1238,False,False,5633.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""L'Antiga Esquerra de l'Eixample, Barcelona"", 'title': 'Ático en Calle de Còrsega'}",True,False,False,good,True,,,15,
35,89140284,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/0d/8e/764404052.jpg,PVME39,34,3,399000.0,flat,sale,82.0,False,2,2,Calle del Sant Crist,Barcelona,Barcelona,Sants-Montjuïc,es,Sants,41.3750729,2.1371404,False,https://www.idealista.com/inmueble/89140284/,2788,False,False,4866.0,{'typology': 'flat'},"{'subtitle': 'Sants, Barcelona', 'title': 'Piso en Calle del Sant Crist'}",True,False,False,,False,,,15,
36,89140274,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/06/62/764403773.jpg,NPNPIS_568,67,4,280000.0,flat,sale,122.0,True,4,2,Calle de les Jonqueres,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3874053,2.172675,False,https://www.idealista.com/inmueble/89140274/,586,False,False,2295.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Piso en Calle de les Jonqueres'}",True,False,False,renew,True,,,15,
37,89137016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/f8/3e/764323621.jpg,AR1361,31,1,325000.0,flat,sale,68.0,False,1,1,Calle d'en Cortines,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.387751,2.1791217,False,https://www.idealista.com/inmueble/89137016/,1120,False,False,4779.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': ""Piso en Calle d'en Cortines""}",True,False,True,good,True,,,15,
38,89137143,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/d8/c3/764327064.jpg,AR1368,25,1,365000.0,flat,sale,106.0,True,3,2,Calle Ciencies,Barcelona,Hospitalet de Llobregat,Granvia L-H,es,Gran Via L-H,41.3578268,2.1305135,False,https://www.idealista.com/inmueble/89137143/,4466,False,False,3443.0,{'typology': 'flat'},"{'subtitle': 'Gran Via L-H, Hospitalet de Llobregat', 'title': 'Piso en Calle Ciencies'}",True,False,True,good,True,,,15,
39,89138051,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/a0/c0/764347055.jpg,AR1366,26,2,370000.0,flat,sale,97.0,True,3,2,Calle Ciencies,Barcelona,Hospitalet de Llobregat,Granvia L-H,es,Gran Via L-H,41.35675910000001,2.1289407,False,https://www.idealista.com/inmueble/89138051/,4642,False,False,3814.0,{'typology': 'flat'},"{'subtitle': 'Gran Via L-H, Hospitalet de Llobregat', 'title': 'Piso en Calle Ciencies'}",True,False,True,good,True,,,15,
40,89138116,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/af/f1/764349706.jpg,AR1367,25,1,345000.0,flat,sale,97.0,True,3,2,Calle Ciencies,Barcelona,Hospitalet de Llobregat,Granvia L-H,es,Gran Via L-H,41.3573591,2.1326407000000005,False,https://www.idealista.com/inmueble/89138116/,4392,False,False,3557.0,{'typology': 'flat'},"{'subtitle': 'Gran Via L-H, Hospitalet de Llobregat', 'title': 'Piso en Calle Ciencies'}",True,False,True,good,True,,,15,
41,89143495,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/24/45/764491066.jpg,459,24,4,396368.0,flat,sale,72.0,True,2,2,Calle d'Avellà,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3852748,2.1761618,False,https://www.idealista.com/inmueble/89143495/,927,True,False,5505.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': ""Piso en Calle d'Avellà""}",True,False,False,good,False,,,15,
42,88485813,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/60/4e/747898525.jpg,G11_661264,10,3,140000.0,flat,sale,45.0,True,2,1,barrio Centre,Barcelona,Hospitalet de Llobregat,Centre,es,Centre,41.3623167,2.0954231,False,https://www.idealista.com/inmueble/88485813/,6526,False,False,3111.0,{'typology': 'flat'},"{'subtitle': 'Centre, Hospitalet de Llobregat', 'title': 'Piso'}",False,False,False,,True,,,15,
43,88856047,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/f7/8e/757112952.jpg,1116,31,1,250000.0,flat,sale,90.0,True,3,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sant Martí,es,Provençals del Poblenou,41.41778770000001,2.206168,False,https://www.idealista.com/inmueble/88856047/,4720,False,False,2778.0,{'typology': 'flat'},"{'subtitle': 'Provençals del Poblenou, Barcelona', 'title': 'Piso en Gran Via de les Corts Catalanes'}",True,False,False,renew,True,,,15,
44,89139139,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/7e/f3/764755480.jpg,GRAN PISO,40,2,195800.0,flat,sale,120.0,True,4,2,MAJOR,Barcelona,Sant Adriá de Besós,,es,,41.4350899,2.2154721,False,https://www.idealista.com/inmueble/89139139/,6672,False,False,1632.0,{'typology': 'flat'},"{'subtitle': 'Sant Adriá de Besós', 'title': 'Piso en MAJOR'}",True,False,False,renew,True,,,15,
45,89142307,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/0b/63/764461436.jpg,JOAN129,15,3,129000.0,flat,sale,65.0,True,2,1,"Calle de Joan Maragall, 15",Barcelona,Hospitalet de Llobregat,Centre,es,Sant Josep,41.3629979,2.1084661,True,https://www.idealista.com/inmueble/89142307/,5531,True,False,1985.0,{'typology': 'flat'},"{'subtitle': 'Sant Josep, Hospitalet de Llobregat', 'title': 'Piso en Calle de Joan Maragall, 15'}",True,False,False,renew,False,,,15,
46,89146019,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/fb/ba/764568565.jpg,60157215,2,2,218000.0,flat,sale,86.0,False,3,1,"Calle de Rogent, 26",Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4089071,2.1855748,True,https://www.idealista.com/inmueble/89146019/,2846,False,False,2535.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso en Calle de Rogent, 26'}",False,False,False,,,,,15,
47,89137815,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/90/7e/764340669.jpg,v9,22,2,225000.0,flat,sale,50.0,True,1,1,Calle de Lepant,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4055532,2.1758279,False,https://www.idealista.com/inmueble/89137815/,2116,True,False,4500.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en Calle de Lepant'}",False,False,False,good,True,,,15,
48,89150196,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/e9/43/764667110.jpg,,13,3,122000.0,flat,sale,61.0,True,3,1,peres galdos,Barcelona,Badalona,Llefià - Sant Roc - Artigues,es,Llefià,41.4368727,2.2163597000000004,False,https://www.idealista.com/inmueble/89150196/,6874,True,False,2000.0,{'typology': 'flat'},"{'subtitle': 'Llefià, Badalona', 'title': 'Piso en peres galdos'}",False,False,False,good,True,,,15,
49,89129770,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/7f/24/764123897.jpg,AFS 2025L,39,2,210000.0,flat,sale,57.0,True,2,1,Calle MURCIA,Barcelona,Barcelona,Sant Andreu,es,Navas,41.414726,2.1886621,False,https://www.idealista.com/inmueble/89129770/,3525,False,False,3684.0,{'typology': 'flat'},"{'subtitle': 'Navas, Barcelona', 'title': 'Piso en Calle MURCIA'}",True,False,False,good,True,,,15,
0,89129770,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/7f/24/764123897.jpg,AFS 2025L,39,2,210000.0,flat,sale,57.0,True,2,1,Calle MURCIA,Barcelona,Barcelona,Sant Andreu,es,Navas,41.414726,2.1886621,False,https://www.idealista.com/inmueble/89129770/,3525,False,False,3684.0,{'typology': 'flat'},"{'subtitle': 'Navas, Barcelona', 'title': 'Piso en Calle MURCIA'}",True,False,False,good,True,,,15,
1,89141702,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/5d/dd/764450343.jpg,SDMANd,27,1,175000.0,flat,sale,75.0,True,3,1,andrade y julian besteiro,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4130258,2.2001911,False,https://www.idealista.com/inmueble/89141702/,3994,True,False,2333.0,{'typology': 'flat'},"{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': 'Piso en andrade y julian besteiro'}",True,False,False,good,True,,,15,
2,89141038,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/a9/03/764437712.jpg,46p02asa1,4,8,260000.0,penthouse,sale,93.0,True,3,2,barrio La Nova Esquerra de l'Eixample,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.383831,2.1429363,False,https://www.idealista.com/inmueble/89141038/,1957,False,False,2796.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Nova Esquerra de l'Eixample, Barcelona"", 'title': 'Ático'}",True,False,False,renew,True,,,15,
3,89149666,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/1b/e7/764656414.jpg,DIVMARG,13,2,258000.0,flat,sale,70.0,True,2,1,barrio El Camp de l'Arpa del Clot,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4127766,2.1821329,False,https://www.idealista.com/inmueble/89149666/,3067,True,False,3686.0,{'typology': 'flat'},"{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Piso'}",False,False,False,good,True,,,15,
